Date/Time,Lat,Lon
"2019-12-23 23:22:26",34.00118,-118.16861
"2019-12-23 23:22:22",38.27216,-85.50443
"2019-12-23 23:22:20",38.81268,-76.99487
"2019-12-23 23:22:10",33.68623,-112.08336
"2019-12-23 23:21:24",38.66913,-121.38567
"2019-12-23 23:21:24",34.17293,-118.55639
"2019-12-23 23:21:23",34.06958,-118.232
"2019-12-23 23:21:23",34.00003,-118.1543
"2019-12-23 23:21:23",33.4435,-101.97179
"2019-12-23 23:21:23",33.51466,-112.13201
"2019-12-23 23:21:22",38.80545,-77.00323
"2019-12-23 23:21:21",33.62421,-112.43066
"2019-12-23 23:21:19",40.00723,-82.98523
"2019-12-23 23:21:18",33.6828,-112.09093
"2019-12-23 23:21:03",35.48492,-97.82484
"2019-12-23 23:20:33",34.05524,-118.22502
"2019-12-23 23:20:33",35.49212,-97.82455
"2019-12-23 23:20:32",38.65605,-121.38586
"2019-12-23 23:20:32",33.44313,-101.99729
"2019-12-23 23:20:32",38.81168,-76.99535
"2019-12-23 23:20:32",33.51524,-112.10713
"2019-12-23 23:20:32",40.01267,-82.99746
"2019-12-23 23:20:30",34.17407,-118.59809
"2019-12-23 23:20:29",33.9829,-118.13747
"2019-12-23 23:20:29",33.61816,-112.43677
"2019-12-23 23:20:28",33.67082,-112.10861
"2019-12-23 23:19:43",33.5159,-112.08126
"2019-12-23 23:19:43",33.66635,-112.13373
"2019-12-23 23:19:43",38.82475,-76.98853
"2019-12-23 23:19:42",33.98987,-118.1153
"2019-12-23 23:19:42",33.44867,-102.01826
"2019-12-23 23:19:42",38.6648,-121.3974
"2019-12-23 23:19:41",34.05752,-118.23566
"2019-12-23 23:19:41",40.00569,-83.01419
"2019-12-23 23:19:38",35.47696,-97.82993
"2019-12-23 23:19:37",33.62161,-112.42842
"2019-12-23 23:19:31",38.26808,-85.51653
"2019-12-23 23:19:31",38.26808,-85.51653
"2019-12-23 23:19:16",34.17407,-118.59809
"2019-12-23 23:18:31",38.82354,-76.99091
"2019-12-23 23:18:31",33.47163,-102.00751
"2019-12-23 23:18:31",38.66794,-121.41475
"2019-12-23 23:18:31",39.98946,-83.01947
"2019-12-23 23:18:31",33.51598,-112.04295
"2019-12-23 23:18:31",35.48277,-97.82484
"2019-12-23 23:18:30",34.18863,-118.59724
"2019-12-23 23:18:30",38.26918,-85.51675
"2019-12-23 23:18:29",33.66513,-112.17467
"2019-12-23 23:18:28",34.01432,-118.12363
"2019-12-23 23:18:28",34.03574,-118.24591
"2019-12-23 23:18:25",33.61654,-112.4346
"2019-12-23 23:17:38",38.83686,-76.97528
"2019-12-23 23:17:38",33.51823,-112.0149
"2019-12-23 23:17:37",34.01582,-118.25661
"2019-12-23 23:17:37",33.49168,-102.008
"2019-12-23 23:17:37",38.65298,-121.41419
"2019-12-23 23:17:36",33.66318,-112.20331
"2019-12-23 23:17:36",34.02554,-118.14291
"2019-12-23 23:17:35",39.97792,-83.00763
"2019-12-23 23:17:35",34.20463,-118.59238
"2019-12-23 23:17:31",33.62283,-112.42853
"2019-12-23 23:17:21",38.26738,-85.51865
"2019-12-23 23:16:22",33.51333,-102.01047
"2019-12-23 23:16:22",33.65543,-112.24406
"2019-12-23 23:16:22",38.8564,-76.95117
"2019-12-23 23:16:21",38.65471,-121.43869
"2019-12-23 23:16:21",34.00964,-118.25549
"2019-12-23 23:16:21",39.96359,-82.9928
"2019-12-23 23:16:20",34.20505,-118.56096
"2019-12-23 23:16:19",33.61652,-112.43616
"2019-12-23 23:16:17",38.25239,-85.54761
"2019-12-23 23:16:14",33.53139,-112.0249
"2019-12-23 23:16:14",34.02876,-118.17364
"2019-12-23 23:16:05",35.50168,-97.82501
"2019-12-23 23:15:26",34.00676,-118.25487
"2019-12-23 23:15:26",38.25514,-85.57878
"2019-12-23 23:15:26",33.52404,-101.98709
"2019-12-23 23:15:25",38.8705,-76.93457
"2019-12-23 23:15:25",38.64615,-121.43081
"2019-12-23 23:15:25",39.96114,-82.97549
"2019-12-23 23:15:25",33.53714,-112.0377
"2019-12-23 23:15:25",34.20468,-118.53916
"2019-12-23 23:15:25",35.51157,-97.82513
"2019-12-23 23:15:24",34.01214,-118.18422
"2019-12-23 23:15:24",33.64842,-112.27613
"2019-12-23 23:15:24",33.62306,-112.42971
"2019-12-23 23:14:32",38.25627,-85.61079
"2019-12-23 23:14:32",33.6204,-112.43906
"2019-12-23 23:14:31",34.0069,-118.25857
"2019-12-23 23:14:31",33.64526,-112.30419
"2019-12-23 23:14:31",33.537,-101.96603
"2019-12-23 23:14:31",38.64636,-121.44574
"2019-12-23 23:14:31",39.96075,-82.95947
"2019-12-23 23:14:30",35.52601,-97.82472
"2019-12-23 23:14:30",38.89104,-76.92859
"2019-12-23 23:14:28",33.99184,-118.18531
"2019-12-23 23:14:27",33.54698,-112.05427
"2019-12-23 23:14:25",34.21445,-118.49293
"2019-12-23 23:13:21",38.63745,-121.47177
"2019-12-23 23:13:21",38.25374,-85.65168
